n,k,pzl,bt_valid,bt_time_ns,bt_recs,bt_space_B,cp_valid,cp_time_ns,cp_recs,cp_space_B
3,34,7 0 0 2 1 3 6 0 8 0 2 6 0 0 0 0 7 9 0 4 8 6 9 0 0 2 5 5 0 0 0 0 8 2 0 6 2 7 9 3 0 0 8 0 0 0 0 4 1 0 9 7 5 0 4 6 7 9 0 1 0 8 0 9 0 1 0 6 2 4 0 7 0 3 0 5 7 4 9 0 0,True,0,36,3776,True,0,1,10848
3,34,0 6 0 5 0 0 7 0 0 0 3 4 0 8 0 2 0 6 0 7 9 1 0 0 0 4 5 0 0 0 3 7 0 9 6 4 0 1 0 4 9 0 5 2 3 0 0 3 2 5 0 8 0 1 3 0 0 6 2 0 0 9 7 7 9 6 8 0 3 1 0 0 4 0 5 9 1 7 6 0 8,True,0,34,3776,True,15625000,0,10848
3,34,3 1 0 0 0 0 0 8 0 6 8 0 1 3 7 2 5 4 2 0 0 4 9 8 3 0 1 0 2 0 0 8 0 4 9 7 0 9 3 0 0 4 0 2 6 0 4 0 0 6 0 5 1 0 7 0 0 0 0 0 0 4 8 9 6 2 8 0 3 0 7 5 4 5 0 6 0 1 9 3 0,True,0,34,3776,True,0,1,10848
3,34,0 0 0 1 0 6 7 0 0 6 8 0 0 0 0 0 5 0 1 7 5 8 9 4 2 3 6 0 5 0 7 0 8 6 0 3 0 0 8 5 3 0 1 0 2 0 1 3 6 0 2 5 7 8 0 0 0 4 6 5 9 2 7 0 2 0 0 0 1 0 0 4 4 9 6 0 2 7 0 0 5,True,0,69,9466,True,0,0,10688
3,34,5 8 0 3 1 2 0 0 9 0 0 0 5 0 0 6 3 8 0 0 0 0 8 6 1 5 2 6 2 5 1 0 4 9 0 0 7 0 8 0 3 9 5 6 4 0 3 0 0 5 0 7 0 1 3 0 4 0 0 1 0 9 0 1 0 0 8 6 0 3 0 0 8 6 7 9 4 0 2 1 0,True,0,38,3776,True,0,0,10456
3,34,8 4 0 1 0 0 6 0 0 0 1 3 6 0 0 7 0 8 5 6 0 8 0 7 1 2 0 1 0 0 0 8 6 0 0 4 0 9 6 5 2 3 8 7 0 0 5 8 0 9 1 0 6 2 9 0 1 2 0 5 4 3 7 0 0 5 0 0 4 0 0 6 0 0 0 0 7 8 5 1 9,True,15625000,47,4423,True,0,0,10848
3,34,0 8 1 0 0 3 9 4 0 7 0 3 4 9 0 5 0 8 0 0 0 7 0 8 1 2 3 3 0 0 1 4 9 8 7 0 1 4 7 0 0 2 3 5 0 0 0 8 0 3 0 6 1 0 0 1 0 0 2 6 0 3 5 0 0 0 3 1 4 0 9 6 6 0 2 9 7 0 0 8 0,True,0,47,3776,True,0,1,11687
3,34,5 0 2 0 6 0 0 9 8 0 6 4 1 9 8 2 0 3 0 0 8 0 7 2 6 4 1 0 3 6 0 5 0 8 7 4 0 0 0 0 0 7 0 6 9 0 8 7 0 0 0 1 2 5 6 2 9 8 1 5 4 0 7 4 0 0 0 0 6 9 0 0 0 7 3 0 2 0 0 0 6,True,0,46,3776,True,0,0,10566
3,34,7 0 9 1 0 4 0 6 0 8 4 1 5 0 0 3 0 9 0 0 5 7 0 8 0 4 0 1 8 0 0 0 9 0 2 0 0 0 0 2 7 1 8 9 0 2 0 7 8 0 3 0 5 0 3 1 4 9 0 2 0 8 0 0 0 0 0 8 7 9 1 0 9 7 8 4 1 0 2 3 6,True,15625000,36,3776,True,0,0,10584
3,34,0 3 8 1 2 4 5 6 0 0 6 4 5 0 0 0 2 0 9 0 5 0 7 0 1 0 0 2 7 0 0 4 5 0 8 1 3 5 1 8 9 6 4 0 2 0 4 9 2 0 0 0 5 0 0 8 7 0 6 0 0 0 3 0 9 0 4 0 3 8 1 0 4 1 3 0 0 0 6 9 0,True,0,36,3776,True,0,0,10456
3,34,6 9 0 4 0 0 5 0 0 4 3 8 0 7 2 0 0 9 5 7 1 0 8 0 3 4 0 1 4 3 2 5 7 9 8 0 0 2 9 1 6 8 0 0 0 0 0 6 0 0 0 0 2 1 0 8 0 7 0 0 1 9 4 9 6 0 0 4 0 2 0 0 3 1 4 0 0 5 0 6 7,True,0,34,3776,True,0,1,10632
3,34,0 1 3 0 0 5 0 0 9 2 5 0 0 9 7 4 6 0 0 9 0 1 0 4 0 3 5 0 0 5 4 7 8 6 0 0 3 8 0 5 6 9 1 0 0 0 7 6 2 1 3 0 4 8 0 6 0 8 3 1 9 0 4 0 0 1 0 5 6 3 2 0 0 0 0 0 4 2 0 1 0,True,0,37,3776,True,31250000,0,10848
3,34,4 0 9 0 0 2 0 6 0 5 7 1 0 0 8 0 0 0 3 0 0 7 0 5 0 4 1 1 6 2 0 0 0 7 3 8 0 3 4 0 6 0 1 5 0 7 0 0 3 2 1 6 0 4 0 0 0 2 7 3 4 1 6 6 0 3 0 0 0 0 7 9 2 0 7 9 0 6 3 8 5,True,0,56,3776,True,0,0,10456
3,34,0 0 4 1 2 0 3 0 0 0 8 0 0 4 7 5 9 0 0 0 5 0 6 9 1 0 0 1 0 0 2 0 3 7 6 0 3 7 2 5 8 0 0 0 0 0 5 0 7 1 0 8 3 2 0 0 3 9 0 0 6 1 7 5 0 9 0 0 2 4 0 3 8 6 7 4 0 1 2 5 9,True,15625000,36,3776,True,0,0,10688
3,34,2 5 4 1 3 7 0 8 9 7 1 9 0 8 2 4 0 5 0 0 0 5 0 9 0 7 2 0 0 0 0 1 6 0 9 8 0 8 6 0 0 3 0 2 0 9 7 2 4 5 8 3 0 0 5 4 3 0 0 1 0 0 0 8 0 0 0 0 4 9 0 3 6 0 7 0 0 5 8 4 0,True,0,78,3776,True,0,0,10968
3,34,5 0 8 0 3 0 0 6 7 4 3 6 0 0 9 0 8 5 7 0 9 6 0 0 3 4 2 1 0 2 0 6 0 5 0 0 8 6 7 0 1 2 4 0 0 3 0 0 8 4 7 0 0 0 0 7 0 4 9 5 8 2 0 2 0 0 3 0 6 0 9 0 9 8 0 7 2 0 6 0 4,True,0,41,3776,True,0,0,10848
3,34,0 0 0 3 4 7 8 0 0 0 9 0 6 0 1 0 0 0 8 0 0 2 0 5 1 0 3 0 3 4 0 2 8 0 9 6 6 0 7 9 5 4 0 0 2 5 2 9 1 0 6 7 0 4 0 0 0 8 6 9 0 0 7 0 4 0 5 7 2 6 3 1 0 0 2 4 1 3 0 5 0,True,0,89,3776,True,0,1,10848
3,34,8 0 9 0 3 0 4 5 6 0 5 0 7 4 8 3 1 0 0 1 0 0 9 0 2 0 0 2 0 5 4 7 0 9 0 0 4 0 0 0 0 1 7 6 5 7 6 1 0 5 9 8 4 0 1 3 0 9 8 0 5 2 4 0 0 8 0 1 0 0 9 0 9 0 0 0 6 0 1 8 3,True,0,45,3776,True,0,0,11360
3,34,7 6 4 2 1 8 3 5 9 0 0 5 4 7 0 0 1 0 0 0 0 0 0 0 0 4 0 1 5 0 8 6 0 9 0 4 0 7 0 9 0 0 0 0 1 4 9 3 0 0 0 8 6 7 5 2 0 7 8 4 1 9 3 3 8 1 0 0 2 0 7 0 9 4 0 0 3 0 2 8 0,True,15625000,40,3776,True,15625000,3,15136
3,34,0 0 8 0 3 6 4 5 7 0 0 7 0 0 8 0 9 0 0 0 2 0 9 7 0 0 8 0 6 0 1 0 5 7 8 0 2 8 5 6 7 4 9 0 1 1 0 4 9 8 0 0 2 0 0 2 0 7 0 1 0 4 0 0 0 1 8 6 9 2 7 3 7 0 0 0 4 2 8 1 0,True,0,113,3776,True,0,1,10968
3,34,7 0 0 0 4 0 5 8 0 0 4 9 0 0 8 2 0 0 0 2 8 0 6 9 0 0 7 1 8 3 0 0 5 0 2 0 4 5 6 8 0 2 3 9 1 0 9 7 0 0 4 0 5 0 0 3 0 4 5 0 0 1 0 9 1 5 3 0 6 0 7 2 6 0 4 9 2 1 0 3 0,True,0,69,3776,True,0,0,10456
3,34,0 6 1 2 0 0 7 8 9 3 7 0 0 1 9 6 2 4 2 9 0 0 0 7 0 0 0 6 0 4 3 7 0 8 9 0 5 3 9 4 0 0 2 0 0 0 0 0 5 9 0 4 0 0 7 1 0 9 6 0 0 4 0 9 5 6 0 2 4 1 0 8 0 4 0 0 5 3 9 7 0,True,0,53,3776,True,0,0,10456
3,34,9 0 7 4 0 0 5 8 6 0 0 1 0 0 0 3 4 9 8 0 0 0 0 0 2 7 0 1 3 6 5 2 8 0 9 4 4 7 5 0 0 9 8 0 3 2 8 0 3 0 7 0 0 0 6 0 2 8 0 1 4 3 7 3 0 8 0 0 4 0 1 0 0 0 4 2 0 0 9 5 8,True,0,36,3776,True,15625000,0,11144
3,34,4 6 7 1 2 5 3 0 0 9 0 3 4 7 8 1 0 5 0 0 1 0 6 0 7 2 0 0 0 0 0 0 0 9 0 0 2 4 0 9 1 6 8 3 7 6 7 0 8 4 0 0 0 2 0 1 0 6 0 0 0 5 3 3 0 2 5 0 4 6 0 0 7 5 0 0 3 1 4 0 9,True,0,52,3776,True,0,0,10848
3,34,6 8 0 3 2 4 0 7 9 0 0 5 1 7 9 6 2 0 0 2 0 5 0 8 1 0 0 1 3 0 2 9 5 0 8 6 0 0 0 4 8 0 0 5 0 5 0 0 6 1 3 0 0 0 0 0 7 0 3 1 0 9 5 0 0 0 7 4 0 8 1 3 8 0 3 0 0 2 4 6 7,True,15625000,39,3776,True,0,0,10456
3,34,3 0 0 0 2 6 7 9 0 0 0 0 3 8 4 5 2 6 0 0 2 9 5 0 0 1 4 0 4 0 0 3 1 0 8 0 0 0 0 5 4 8 2 0 3 5 8 0 0 0 2 6 4 1 6 0 8 2 7 3 0 0 9 0 2 5 8 0 9 0 3 0 7 0 0 0 1 5 8 0 2,True,0,114,8155,True,0,0,10848
3,34,4 0 0 0 2 3 0 9 0 6 3 0 1 4 8 7 0 5 8 2 5 0 0 7 0 3 0 0 6 7 0 5 4 9 8 0 0 0 8 3 6 1 0 7 0 3 0 0 0 0 9 6 5 0 0 1 0 0 0 5 0 4 0 0 5 0 0 3 6 2 1 0 9 8 3 4 0 2 5 6 7,True,15625000,39,3776,True,0,1,10456
3,34,0 1 2 0 4 5 0 0 8 0 3 4 0 8 0 5 0 7 5 0 6 2 0 0 1 0 0 2 0 8 7 0 3 0 0 0 1 5 7 4 9 2 8 3 6 3 0 0 6 0 0 0 0 2 0 7 5 9 3 0 0 6 4 6 0 0 8 2 4 3 7 5 0 2 0 5 0 0 9 0 1,True,0,37,3776,True,0,1,10848
3,34,3 0 6 1 4 5 0 7 0 1 5 0 8 0 0 3 4 6 0 0 9 3 7 0 2 5 0 0 0 0 5 0 1 9 0 4 0 0 3 4 9 2 6 8 7 0 0 0 7 0 3 5 0 2 7 6 0 0 5 8 0 0 3 2 3 5 0 0 0 4 0 0 0 0 1 6 0 4 7 2 5,True,0,40,3776,True,15625000,1,10848
3,34,6 0 8 2 1 4 7 9 5 4 0 2 3 7 5 0 6 8 0 0 0 6 0 9 0 0 4 2 4 7 8 6 3 0 5 1 0 0 6 0 0 7 0 0 0 0 8 3 1 0 0 0 0 0 7 0 1 0 3 6 2 0 9 3 0 0 9 0 8 6 1 0 8 0 9 0 2 1 0 4 0,True,0,62,3776,True,15625000,0,10632
3,34,7 0 0 1 0 6 8 9 0 8 0 6 4 9 3 5 0 0 9 0 0 7 0 0 0 0 0 2 0 3 0 7 0 1 0 8 0 7 8 3 6 2 0 4 5 5 0 0 8 1 0 7 3 2 0 9 0 6 8 0 4 1 7 0 5 1 0 3 0 0 8 0 0 8 7 2 0 1 3 5 0,True,0,69,3776,True,0,0,10848
3,35,0 8 0 0 2 0 0 0 0 1 0 3 4 5 0 8 9 0 4 5 6 0 7 9 0 2 0 2 1 8 7 9 4 0 0 5 6 4 0 0 0 0 0 7 0 3 7 0 0 8 2 0 4 1 0 6 0 0 4 1 3 8 0 0 9 1 0 3 0 0 6 0 5 3 4 0 6 8 7 0 2,True,0,102,3872,True,0,0,11064
3,35,0 0 0 0 4 0 0 7 0 7 6 9 1 8 2 4 0 0 8 0 4 5 0 7 0 0 1 0 2 7 9 3 0 6 0 8 0 9 0 0 6 8 0 1 0 0 1 8 0 0 5 9 0 2 9 0 5 0 0 0 3 2 6 1 8 2 6 0 3 0 0 0 3 4 0 7 2 9 0 8 5,True,15625000,40,3872,True,0,0,11064
3,35,0 8 0 3 0 6 7 5 9 0 0 3 0 5 4 0 0 1 0 5 0 0 8 0 3 4 2 3 0 8 6 4 0 0 7 0 5 6 0 0 9 0 4 0 3 0 0 7 1 3 5 8 0 0 6 0 0 9 0 1 0 3 0 0 3 9 0 0 8 1 6 4 8 2 0 4 0 3 5 9 0,True,0,78,3872,True,0,0,11064
3,35,0 0 0 2 1 5 3 6 0 5 1 0 6 7 0 8 2 9 6 7 2 0 9 0 1 5 0 0 0 5 0 3 6 9 0 8 1 0 9 0 8 0 2 3 0 0 3 0 0 5 0 4 0 0 3 0 6 8 0 1 7 9 2 8 0 0 0 0 0 6 0 1 4 2 1 0 0 9 0 0 3,True,0,45,3872,True,0,0,10848
3,35,5 4 0 2 0 3 6 9 7 9 2 6 0 5 7 1 0 0 0 3 7 0 0 9 4 2 5 0 0 0 0 9 0 8 4 1 6 0 0 0 0 4 5 7 3 4 0 0 5 0 0 0 6 2 8 0 0 3 0 0 2 0 0 7 9 2 8 6 1 0 5 0 0 0 0 9 4 0 7 0 6,True,0,51,3872,True,0,0,11128
3,35,0 7 6 2 1 4 8 0 3 0 0 8 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 4 1 6 2 9 8 0 6 0 1 9 0 0 7 4 2 2 9 0 4 7 0 0 0 1 9 6 0 7 2 5 4 1 8 8 0 7 0 0 1 0 2 9 1 0 2 0 4 9 6 3 0,True,0,39,3872,True,15625000,0,11184
3,35,7 0 0 1 4 2 6 0 0 8 0 0 3 0 0 9 0 0 6 0 2 8 9 5 0 7 3 0 0 6 0 0 7 0 9 5 0 0 0 6 0 0 7 0 2 4 7 8 0 2 0 3 0 1 5 6 4 9 8 1 2 0 0 3 0 7 2 6 0 0 1 0 1 0 9 7 0 0 4 8 6,True,0,39,3872,True,0,1,11064
3,35,0 4 1 0 3 6 5 0 9 2 0 6 0 0 0 0 0 0 0 9 8 1 4 7 0 0 6 0 5 4 7 0 2 8 9 3 0 0 0 0 0 9 6 0 0 6 7 0 3 8 5 1 0 0 8 0 0 9 2 3 4 5 0 9 0 3 8 0 0 2 0 7 4 0 5 0 7 0 9 3 8,True,0,38,3872,True,15625000,0,10672
3,35,7 0 3 0 6 0 4 5 9 4 0 2 0 3 0 1 7 8 1 9 5 0 7 0 2 0 3 2 3 0 8 0 0 6 0 7 5 1 0 3 4 0 0 9 2 0 4 7 0 0 6 5 3 1 0 0 8 6 0 3 0 2 0 0 2 0 7 8 0 0 0 0 6 7 0 0 0 0 0 8 5,True,0,55,3872,True,0,1,10688
3,35,0 2 1 5 0 7 8 0 9 0 0 9 1 0 0 3 5 4 0 0 8 4 6 0 0 7 0 5 0 0 0 4 1 2 0 6 1 0 2 3 9 6 7 0 5 6 0 7 8 5 0 4 1 3 0 0 0 0 1 4 5 0 7 2 7 5 0 0 0 9 0 1 0 1 0 0 0 5 6 0 0,True,15625000,38,3872,True,0,0,11064
3,35,5 0 0 1 4 0 8 0 9 1 0 8 5 0 9 0 0 6 6 4 0 7 0 0 0 1 0 0 0 0 0 0 7 1 8 4 3 8 1 0 5 4 0 6 7 4 0 0 6 8 0 2 5 0 8 1 0 4 7 0 6 0 5 0 3 0 8 0 5 7 0 1 7 0 0 0 1 2 0 3 8,True,0,35,3872,True,0,1,10800
3,35,4 7 0 1 2 3 0 0 5 0 0 3 4 0 0 0 2 0 2 0 8 6 7 0 0 3 0 3 1 5 0 0 4 8 6 0 6 0 4 0 3 5 0 0 1 0 9 0 2 0 1 5 0 0 0 0 0 0 1 0 0 5 8 5 8 1 3 4 6 2 9 7 0 0 2 5 8 7 4 0 0,True,0,56,3872,True,0,0,11160
3,35,4 0 7 1 0 0 6 9 0 0 2 9 0 0 6 0 3 7 6 3 1 0 8 9 4 0 5 1 4 5 3 0 8 9 6 2 9 8 0 0 6 5 0 1 4 2 0 6 0 9 1 5 0 0 3 0 0 0 0 7 0 0 0 0 1 0 6 0 2 0 4 0 5 6 2 0 3 0 0 0 0,True,0,45,3872,True,0,0,10672
3,35,0 0 7 0 2 5 9 4 6 0 0 0 4 1 6 3 8 7 0 0 0 0 8 0 1 0 0 0 2 0 1 9 0 0 6 3 0 0 3 6 0 7 8 2 4 6 0 0 2 0 4 5 0 1 0 9 2 0 4 0 0 3 5 0 3 6 9 7 0 0 1 0 8 4 1 0 0 3 2 7 0,True,0,35,3872,True,0,0,14733
3,35,8 2 1 0 0 0 0 0 9 0 3 0 7 1 9 2 5 8 0 0 0 0 0 2 1 3 4 1 0 0 5 0 8 0 2 3 0 7 0 1 9 0 0 0 5 3 8 5 2 0 0 0 6 1 0 0 2 9 3 0 5 8 7 0 6 8 0 5 1 3 9 0 5 9 3 0 0 0 4 0 0,True,0,84,3872,True,0,0,11064
3,35,0 2 1 3 5 4 6 7 9 0 9 0 1 2 0 0 5 0 4 5 6 8 7 0 0 0 0 1 3 0 0 6 2 0 8 0 0 7 0 0 0 0 0 0 0 6 0 9 5 0 3 7 0 0 7 0 5 0 9 8 1 3 2 9 1 8 2 3 0 5 6 0 2 6 3 4 0 0 0 0 0,True,0,39,3872,True,0,0,11184
3,35,5 6 7 0 0 8 0 3 9 2 4 0 3 0 5 6 0 8 0 0 3 0 7 0 0 0 0 0 7 2 9 6 0 0 0 1 0 5 8 1 0 0 2 9 6 6 1 0 8 0 2 0 4 3 7 0 0 0 8 0 0 2 4 0 8 6 0 2 4 0 0 0 1 0 0 7 3 9 8 6 5,True,0,36,3872,True,0,0,11064
3,35,0 0 9 2 0 0 0 0 8 8 7 3 0 5 0 0 4 9 0 6 0 7 0 9 5 1 3 1 2 5 0 6 0 8 3 4 4 9 0 5 3 0 0 2 1 0 0 0 0 0 1 0 5 0 9 4 0 0 0 5 0 6 0 0 0 8 6 0 2 4 9 5 0 5 2 3 9 4 0 0 7,True,0,35,3872,True,0,0,11189
3,35,1 8 4 0 0 5 0 0 7 0 2 0 1 7 0 4 0 0 6 7 0 4 0 9 1 5 2 0 5 0 8 0 4 0 0 0 7 4 0 0 6 0 0 2 3 2 9 0 7 5 0 0 6 0 0 0 7 0 0 2 0 8 6 9 3 0 6 4 8 7 0 5 8 0 0 3 1 7 2 4 0,True,0,50,3872,True,0,0,10672
3,35,2 0 0 0 0 6 7 0 9 0 9 5 2 0 4 0 6 3 0 3 1 7 5 9 0 0 0 1 4 3 0 7 5 9 8 0 5 0 9 0 0 8 3 4 0 8 2 0 0 0 3 5 0 0 0 0 8 5 0 0 2 0 4 0 5 2 0 0 7 0 0 1 0 1 6 0 3 2 8 7 5,True,0,39,3872,True,0,2,11432
3,35,5 7 0 2 0 0 6 9 0 3 1 9 0 4 0 2 0 0 8 2 0 9 0 5 0 3 0 7 0 8 0 0 2 0 4 0 0 0 3 0 0 0 5 0 0 0 6 0 3 5 9 0 2 7 1 4 2 8 9 0 3 5 6 0 0 0 4 3 6 7 1 0 6 3 0 5 0 0 4 8 9,True,0,36,3872,True,0,0,10752
3,35,2 8 9 4 1 3 5 7 6 0 0 0 2 0 6 0 1 8 0 6 1 8 5 7 4 0 9 0 7 5 3 0 0 8 6 2 9 0 6 1 0 0 0 0 4 8 0 0 0 7 0 1 9 3 7 9 2 0 0 8 0 4 1 5 0 8 0 0 0 0 0 0 6 4 0 0 0 1 0 0 0,True,0,67,3872,True,0,0,12088
3,35,0 0 0 0 3 0 5 0 7 1 9 3 0 7 0 0 6 0 0 7 6 4 9 0 1 2 0 0 0 5 0 0 7 6 4 9 6 4 0 9 0 5 3 8 2 9 0 8 0 0 4 0 1 5 0 2 1 0 0 9 4 0 6 0 0 0 2 0 0 0 7 1 0 6 9 7 4 1 2 0 8,True,0,65,3872,True,0,0,10904
3,35,6 0 8 0 0 4 5 0 9 0 3 5 1 7 0 0 0 8 9 0 4 8 6 5 1 0 3 3 0 9 0 0 0 8 0 4 0 0 1 0 0 0 7 6 0 0 0 7 2 0 8 9 0 1 8 4 0 0 0 6 0 0 7 1 9 0 7 3 0 0 8 5 7 0 0 4 8 1 3 9 6,True,0,45,3872,True,15625000,2,11064
3,35,7 9 8 0 1 4 3 0 6 0 6 0 0 7 0 8 0 9 0 0 5 0 0 9 0 0 0 0 1 7 0 0 6 5 8 3 5 8 9 0 2 3 4 0 7 4 0 6 0 0 7 9 0 2 8 4 0 7 0 0 2 9 0 0 0 1 0 0 2 6 7 8 0 7 2 5 0 8 1 0 0,True,0,83,3872,True,0,0,10672
3,35,0 8 0 1 2 3 5 4 9 3 0 5 7 9 0 2 0 1 2 1 9 0 0 0 0 0 0 1 0 2 0 0 9 8 0 0 4 7 3 0 1 0 0 0 2 8 0 6 3 5 2 7 0 0 0 0 4 9 6 5 0 0 8 9 2 0 8 4 0 6 3 5 0 6 8 0 0 0 4 0 0,True,0,44,3872,True,0,0,11064
3,35,1 3 0 0 2 5 0 0 0 5 8 2 7 0 0 4 3 0 0 7 6 8 3 9 0 2 0 0 0 3 0 9 7 0 0 6 7 0 0 0 0 3 0 0 2 0 9 0 2 8 4 0 1 3 0 6 1 3 7 2 0 9 0 0 0 0 5 0 8 3 7 0 3 5 7 9 0 1 2 6 0,True,0,50,3872,True,0,0,11128
3,35,8 0 9 0 0 3 5 0 7 0 1 0 5 4 6 0 3 0 0 5 0 0 8 9 4 1 2 4 0 5 9 0 1 6 0 8 0 7 1 8 6 2 9 0 4 0 6 8 4 0 0 0 2 0 1 8 0 0 0 7 0 4 5 0 9 0 0 5 4 1 8 0 0 0 0 0 1 8 7 0 0,True,0,53,3872,True,0,1,11064
3,35,0 9 4 0 1 6 5 7 0 1 8 0 4 5 7 2 9 0 2 0 7 8 0 0 4 0 0 0 0 0 0 8 0 0 6 2 0 7 2 3 0 9 0 5 0 0 0 8 7 6 0 3 0 9 7 0 0 9 2 0 1 8 5 0 4 5 0 0 1 9 2 0 9 0 0 5 0 8 0 3 4,True,0,40,3872,True,0,0,10672
3,35,0 5 9 0 0 0 6 0 7 0 0 7 0 8 5 1 9 0 3 0 0 0 9 0 4 2 0 1 0 3 5 0 0 8 7 0 0 9 5 1 7 8 3 0 2 7 6 8 0 2 9 0 0 0 0 1 0 9 3 2 7 5 0 9 0 6 8 0 4 2 0 1 5 0 0 7 0 0 9 0 8,True,0,55,3872,True,0,0,11064
3,35,0 6 2 0 0 7 0 5 0 9 5 7 0 2 6 0 1 0 3 4 1 5 0 8 0 7 0 2 0 0 7 8 5 0 0 0 0 0 3 1 6 4 9 0 8 6 0 8 2 3 9 0 4 0 4 2 9 0 5 3 1 0 7 7 8 0 0 0 1 0 0 0 1 0 0 0 0 2 5 9 0,True,0,42,3872,True,0,2,10848
3,35,1 0 0 2 0 5 0 6 8 8 0 6 3 0 0 5 0 4 0 4 5 6 7 0 3 1 2 0 6 3 0 8 0 7 0 0 0 0 0 0 5 3 0 8 6 5 7 8 9 2 6 1 0 3 3 0 0 8 9 0 0 2 0 0 9 0 0 0 2 8 0 5 6 8 2 5 0 0 0 0 7,True,0,42,3872,True,0,0,10848
3,35,0 6 2 1 0 4 5 7 9 9 5 0 0 0 6 1 4 0 7 0 4 8 9 5 0 6 0 1 0 0 7 0 0 2 3 0 0 0 0 0 0 0 0 0 4 3 8 5 0 2 0 6 0 0 0 2 0 9 8 0 4 5 0 0 3 8 6 5 7 9 2 0 5 9 0 3 4 2 7 0 0,True,0,37,3872,True,0,0,10672
3,35,8 0 0 0 0 3 4 7 0 0 0 7 6 4 5 0 8 9 6 2 0 7 8 9 5 1 0 1 3 9 5 0 0 8 4 7 4 8 0 0 0 1 6 0 5 0 0 0 4 9 0 3 2 0 0 5 0 8 0 0 9 0 4 9 0 0 2 1 0 0 0 8 7 0 0 0 5 4 1 0 2,True,0,40,3872,True,0,0,11064
3,35,0 4 0 2 1 3 5 0 6 5 0 3 4 0 0 2 0 0 2 0 8 5 0 9 1 0 0 0 3 4 0 5 0 0 2 0 6 0 0 9 3 8 0 0 5 0 5 0 1 2 0 7 6 3 0 2 0 0 0 5 0 4 8 4 8 5 3 0 2 6 0 0 7 0 6 8 4 1 0 5 0,True,0,64,3872,True,0,0,10672
3,35,2 1 9 0 4 0 0 8 0 0 3 5 1 0 8 0 0 0 0 7 6 5 0 9 1 0 0 0 2 0 6 0 5 0 4 0 5 4 0 0 0 1 0 6 0 0 9 0 2 0 4 7 1 5 0 0 0 4 5 2 3 9 8 9 5 0 8 1 0 4 0 6 3 0 0 9 6 7 2 0 1,True,0,46,3872,True,0,2,13832
3,35,6 4 2 0 1 5 0 0 0 0 8 9 2 0 7 0 0 1 5 7 1 6 9 0 0 0 3 4 3 0 1 0 0 8 0 5 0 5 0 0 3 9 6 1 4 1 9 0 0 5 0 0 7 2 7 0 0 9 0 4 0 5 6 9 0 5 7 2 0 0 0 0 8 0 4 0 0 3 0 2 7,True,15625000,39,3872,True,0,0,11064
3,35,4 6 5 0 0 2 0 8 9 0 0 1 0 8 5 0 4 0 7 3 8 0 4 0 5 2 1 0 4 7 0 0 1 8 9 0 1 0 9 0 6 0 0 7 5 0 5 3 9 0 0 4 1 0 9 0 0 0 0 3 0 0 8 3 0 6 2 0 0 1 5 0 0 0 2 8 1 6 9 3 0,True,0,69,8449,True,0,0,11064
3,35,4 0 0 0 3 0 6 7 9 2 0 0 0 7 4 1 3 0 3 1 7 6 8 9 0 0 0 7 8 0 4 5 6 9 1 2 0 0 4 3 0 7 8 5 6 0 0 5 0 0 0 0 4 0 9 4 0 0 6 3 0 0 5 0 7 2 0 9 1 4 0 3 0 0 0 7 0 0 2 0 1,True,0,38,3872,True,0,0,10672
3,35,2 0 0 4 0 5 9 0 0 6 7 0 2 0 9 4 0 3 0 4 3 0 0 8 2 0 1 3 8 6 0 2 0 5 4 9 1 2 9 0 5 4 0 7 6 4 0 0 9 8 0 0 1 0 5 9 2 7 0 1 0 3 0 0 0 0 5 9 0 0 0 4 0 0 4 8 6 0 1 0 0,True,0,49,3872,True,15625000,0,10672
3,36,8 0 4 0 0 2 0 0 0 0 0 5 6 9 7 4 3 0 0 0 6 0 0 0 0 2 5 2 1 3 5 0 6 8 0 0 0 0 7 9 2 8 3 1 0 9 6 8 0 0 1 0 0 2 3 0 9 0 6 0 0 8 1 0 7 2 8 0 3 6 4 0 6 0 0 7 4 0 2 0 3,True,0,88,4615,True,0,1,11280
3,36,9 8 0 1 0 6 3 5 0 0 1 0 0 0 8 6 9 0 5 0 2 3 7 0 1 4 8 1 0 0 9 0 5 0 3 4 3 5 0 0 0 0 0 0 0 4 7 9 8 1 0 0 6 5 2 0 1 6 0 0 5 7 0 0 0 5 0 0 0 0 2 9 0 3 7 0 9 2 4 0 6,True,0,45,3968,True,0,0,10888
3,36,4 3 0 0 0 6 7 9 8 0 7 0 0 0 0 4 0 0 1 0 5 0 7 9 0 0 0 0 1 4 9 8 3 5 6 0 3 6 7 0 0 0 9 0 4 0 0 8 7 0 4 1 3 0 7 0 0 0 0 2 8 4 1 8 0 9 5 0 0 6 7 3 0 0 0 8 0 7 2 5 9,True,0,49,3968,True,0,0,10888
3,36,0 0 0 4 1 0 0 6 9 0 0 4 2 0 8 1 3 0 1 0 8 0 9 7 0 0 4 0 1 5 9 4 3 6 7 0 8 4 0 0 7 2 9 1 3 7 0 0 1 0 0 0 2 5 0 2 7 0 0 9 0 0 0 4 9 3 0 2 0 5 8 6 5 0 1 0 0 0 0 0 2,True,0,45,3968,True,0,0,11280
